2020-01-04, "microwave", 14:54:34
2020-01-05, "microwave", 10:50:20
2020-01-05, "microwave", 10:55:07
2020-01-05, "microwave", 12:49:36
2020-01-07, "microwave", 10:38:13
2020-01-07, "microwave", 10:43:01
2020-01-07, "microwave", 10:45:34
2020-01-07, "microwave", 16:47:10
2020-01-08, "microwave", 10:00:28
2020-01-08, "microwave", 18:18:42
2020-01-08, "microwave", 18:26:00
2020-01-09, "microwave", 10:57:22
2020-01-09, "microwave", 11:48:52
2020-01-10, "microwave", 12:15:54
2020-01-10, "microwave", 13:18:35
2020-01-10, "microwave", 16:53:48
2020-01-10, "microwave", 17:40:22
2020-01-10, "microwave", 18:09:40
2020-01-10, "microwave", 18:27:51
2020-01-13, "microwave", 09:20:53
2020-01-13, "microwave", 09:51:48
2020-01-13, "microwave", 17:49:55
2020-01-13, "microwave", 18:30:56
2020-01-14, "microwave", 17:44:23
2020-01-14, "microwave", 18:59:43
2020-01-15, "microwave", 09:37:10
2020-01-15, "microwave", 10:59:11
2020-01-15, "microwave", 14:57:42
