2020-01-04, "coffee machine", 07:39:55
2020-01-04, "coffee machine", 13:29:40
2020-01-05, "coffee machine", 04:18:37
2020-01-05, "coffee machine", 10:39:03
2020-01-06, "coffee machine", 07:01:01
2020-01-07, "coffee machine", 04:53:18
2020-01-07, "coffee machine", 14:16:00
2020-01-08, "coffee machine", 06:59:53
2020-01-08, "coffee machine", 13:15:26
2020-01-09, "coffee machine", 05:15:31
2020-01-09, "coffee machine", 10:53:02
2020-01-10, "coffee machine", 06:57:11
2020-01-10, "coffee machine", 12:44:25
2020-01-11, "coffee machine", 05:37:19
2020-01-11, "coffee machine", 11:07:48
2020-01-12, "coffee machine", 06:31:19
2020-01-12, "coffee machine", 10:59:02
2020-01-13, "coffee machine", 04:18:26
2020-01-13, "coffee machine", 12:38:06
2020-01-14, "coffee machine", 04:08:59
2020-01-14, "coffee machine", 11:04:48
2020-01-15, "coffee machine", 04:15:53
2020-01-15, "coffee machine", 10:47:53
2020-01-16, "coffee machine", 04:17:41
2020-01-16, "coffee machine", 11:18:39
2020-01-17, "coffee machine", 04:16:17
2020-01-17, "coffee machine", 12:18:07
