2020-03-01, "kettle", 09:50:01
2020-03-02, "kettle", 11:35:07
2020-03-02, "kettle", 17:43:01
2020-03-03, "kettle", 06:51:33
2020-03-04, "kettle", 11:12:55
2020-03-05, "kettle", 06:12:49
2020-03-05, "kettle", 16:53:03
2020-03-06, "kettle", 08:12:58
2020-03-07, "kettle", 10:04:43
2020-03-08, "kettle", 09:14:02
2020-03-09, "kettle", 05:40:02
2020-03-09, "kettle", 05:43:43
2020-03-09, "kettle", 11:35:51
2020-03-10, "kettle", 06:22:46
2020-03-11, "kettle", 08:59:52
2020-03-12, "kettle", 06:53:38
2020-03-12, "kettle", 20:10:30
2020-03-13, "kettle", 11:40:15
2020-03-13, "kettle", 20:14:33
2020-03-14, "kettle", 08:24:05
